Test,Name,Dates,Periods,NetProfit,Comp,ROR,MaxDD,MAR,UI,Trades,PctWins,Expectancy,AvgWin,AvgLoss,WinLen,LossLen,ProfitFactor,Volatility,Sortino,AvgExp,MaxExp,AvgUse,MaxUse,ROR1y,ROR3y,ROR5y,ROR10y,ROR15y,MaxDD1,MaxDD2,MaxDD3,AvgDD,MedDD,AvgMAR,ClusterMAR,newStrat_LongTermLookback,newStrat_OneYearLookback,newStrat_atrLength,newStrat_atrTresh,newStrat_rankMA50,newStrat_rankMA200
0463,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$72564588,True,28.87%,-42.93%,0.67,14.97,410,49.02%,20.38%,57.65%,15.47%,195.41,68.22,2.58,23.12%,1.86,100.02%,136.60%,100.06%,141.06%,76.57%,20.87%,21.04%,25.96%,16.63%,-42.93%,-40.55%,-32.89%,-11.48%,-10.39%,2.52,0.74,175,250,12,0.05,62,215
0462,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$72564588,True,28.87%,-42.93%,0.67,14.97,410,49.02%,20.38%,57.65%,15.47%,195.41,68.22,2.58,23.12%,1.86,100.02%,136.60%,100.06%,141.06%,76.57%,20.87%,21.04%,25.96%,16.63%,-42.93%,-40.55%,-32.89%,-11.48%,-10.39%,2.52,0.74,175,150,12,0.05,57,215
0461,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$3436854,True,14.71%,-29.68%,0.50,10.85,637,42.70%,7.12%,23.77%,5.29%,137.44,36.07,2.11,10.36%,2.23,90.58%,122.26%,90.83%,127.57%,10.55%,3.40%,4.31%,4.97%,3.29%,-29.68%,-21.63%,-17.04%,-7.31%,-4.23%,2.01,0.65,150,150,12,0.015,57,215
0460,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$3323989,True,14.61%,-40.20%,0.36,15.13,433,43.88%,12.05%,35.85%,6.56%,202.29,56.44,2.26,11.56%,1.97,94.28%,134.64%,94.49%,137.19%,13.03%,4.17%,5.34%,2.63%,1.75%,-40.20%,-26.86%,-18.62%,-10.60%,-6.97%,1.38,0.51,250,200,12,0.015,57,215
0459,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$4872212,True,16.24%,-31.68%,0.51,9.87,537,46.18%,9.49%,27.38%,5.86%,156.94,41.09,2.25,11.25%,2.22,90.27%,124.82%,90.51%,130.00%,19.93%,6.24%,3.90%,4.46%,2.95%,-31.68%,-22.34%,-16.62%,-6.56%,-4.22%,2.48,0.69,175,200,9,0.015,50,215
0458,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$38735257,True,25.80%,-49.04%,0.53,15.27,360,52.50%,22.20%,54.79%,13.82%,215.65,69.12,2.77,18.89%,2.05,98.02%,129.24%,98.09%,139.90%,62.44%,17.55%,18.72%,15.98%,10.39%,-49.04%,-30.56%,-29.67%,-10.47%,-6.87%,2.46,0.71,200,150,9,0.035,50,215
0457,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$38735257,True,25.80%,-49.04%,0.53,15.27,360,52.50%,22.20%,54.79%,13.82%,215.65,69.12,2.77,18.89%,2.05,98.02%,129.24%,98.09%,139.90%,62.44%,17.55%,18.72%,15.98%,10.39%,-49.04%,-30.56%,-29.67%,-10.47%,-6.87%,2.46,0.71,200,250,9,0.035,50,215
0456,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$43440270,True,26.35%,-48.84%,0.54,15.63,353,52.97%,23.01%,55.28%,13.34%,217.43,72.43,2.94,19.18%,2.04,97.71%,128.91%,97.77%,140.84%,66.84%,18.60%,19.76%,16.37%,10.64%,-48.84%,-33.38%,-32.07%,-10.70%,-6.94%,2.46,0.69,200,250,8,0.035,50,215
0455,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$43473962,True,26.36%,-46.33%,0.57,13.7,353,53.82%,23.13%,54.63%,13.59%,215.18,70.60,2.76,18.46%,2.16,97.66%,127.96%,97.73%,136.37%,60.41%,17.06%,18.41%,16.62%,10.79%,-46.33%,-29.68%,-25.06%,-9.30%,-5.87%,2.83,0.78,200,150,11,0.035,50,215
0454,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$116660123,True,31.24%,-28.75%,1.09,9.99,391,53.45%,23.04%,54.11%,12.65%,199.50,61.98,2.84,18.85%,2.45,98.89%,129.68%,98.95%,135.81%,60.03%,16.97%,14.53%,21.90%,14.11%,-28.75%,-26.78%,-25.02%,-7.10%,-4.80%,4.40,1.16,175,150,11,0.035,50,215
0453,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$116660123,True,31.24%,-28.75%,1.09,9.99,391,53.45%,23.04%,54.11%,12.65%,199.50,61.98,2.84,18.85%,2.45,98.89%,129.68%,98.95%,135.81%,60.03%,16.97%,14.53%,21.90%,14.11%,-28.75%,-26.78%,-25.02%,-7.10%,-4.80%,4.40,1.16,175,200,11,0.035,50,215
0452,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$43473962,True,26.36%,-46.33%,0.57,13.7,353,53.82%,23.13%,54.63%,13.59%,215.18,70.60,2.76,18.46%,2.16,97.66%,127.96%,97.73%,136.37%,60.41%,17.06%,18.41%,16.62%,10.79%,-46.33%,-29.68%,-25.06%,-9.30%,-5.87%,2.83,0.78,200,200,11,0.035,50,215
0451,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$13115931,True,20.68%,-34.66%,0.60,10.57,399,51.88%,16.52%,39.31%,8.05%,199.42,55.48,2.77,13.35%,2.33,93.56%,129.18%,93.73%,137.71%,33.11%,10.00%,6.89%,8.30%,5.46%,-34.66%,-22.59%,-22.51%,-7.09%,-4.48%,2.92,0.78,200,200,11,0.02,50,195
0450,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32953764,True,25.01%,-42.32%,0.59,12.37,342,51.46%,24.06%,57.92%,11.84%,238.81,64.23,3.34,15.81%,2.36,96.17%,132.09%,96.29%,132.60%,74.44%,20.38%,17.09%,14.73%,9.59%,-42.32%,-25.51%,-23.06%,-8.17%,-5.07%,3.06,0.83,225,250,11,0.025,50,195
0449,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32953764,True,25.01%,-42.32%,0.59,12.37,342,51.46%,24.06%,57.92%,11.84%,238.81,64.23,3.34,15.81%,2.36,96.17%,132.09%,96.29%,132.60%,74.44%,20.38%,17.09%,14.73%,9.59%,-42.32%,-25.51%,-23.06%,-8.17%,-5.07%,3.06,0.83,225,150,11,0.025,50,195
0448,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32953764,True,25.01%,-42.32%,0.59,12.37,342,51.46%,24.06%,57.92%,11.84%,238.81,64.23,3.34,15.81%,2.36,96.17%,132.09%,96.29%,132.60%,74.44%,20.38%,17.09%,14.73%,9.59%,-42.32%,-25.51%,-23.06%,-8.17%,-5.07%,3.06,0.83,225,150,11,0.025,50,245
0447,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$29793296,True,24.53%,-35.31%,0.69,12.74,337,51.04%,23.43%,59.59%,14.26%,245.70,68.70,2.86,17.48%,2.15,97.85%,132.75%,97.94%,143.64%,62.85%,17.65%,16.39%,18.58%,12.03%,-35.31%,-31.97%,-29.85%,-9.05%,-6.00%,2.71,0.76,225,150,10,0.03,50,245
0446,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$14527510,True,21.16%,-44.10%,0.48,16.96,355,47.32%,18.94%,58.51%,16.60%,233.44,83.92,1.58,22.75%,1.47,99.50%,134.58%,99.55%,152.92%,-2.70%,-0.91%,-1.88%,7.38%,4.86%,-44.10%,-38.95%,-37.63%,-13.20%,-11.81%,1.60,0.53,225,200,11,0.045,50,245
0445,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$25203433,True,23.86%,-47.75%,0.50,14.92,303,53.14%,27.27%,66.25%,16.92%,256.60,89.06,2.54,19.44%,1.86,97.82%,133.28%,97.86%,140.61%,54.17%,15.52%,14.10%,15.47%,10.06%,-47.75%,-31.02%,-28.66%,-10.87%,-8.29%,2.20,0.67,250,200,11,0.035,62,230
0444,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$9384786,True,19.21%,-32.71%,0.59,10.72,335,54.33%,18.89%,41.99%,8.60%,234.36,72.63,2.66,12.95%,2.22,92.95%,130.13%,93.09%,136.30%,32.54%,9.85%,3.83%,6.41%,4.23%,-32.71%,-23.26%,-22.26%,-7.56%,-4.93%,2.54,0.74,250,150,11,0.02,62,230
0443,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$9384786,True,19.21%,-32.71%,0.59,10.72,335,54.33%,18.89%,41.99%,8.60%,234.36,72.63,2.66,12.95%,2.22,92.95%,130.13%,93.09%,136.30%,32.54%,9.85%,3.83%,6.41%,4.23%,-32.71%,-23.26%,-22.26%,-7.56%,-4.93%,2.54,0.74,250,150,11,0.02,47,155
0442,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$86714649,True,29.90%,-46.40%,0.64,15.78,295,53.90%,36.60%,81.17%,15.50%,257.96,100.39,3.07,22.98%,1.95,100.28%,137.23%,100.32%,157.26%,58.69%,16.64%,13.39%,19.08%,12.35%,-46.40%,-40.28%,-37.40%,-11.28%,-8.06%,2.65,0.72,250,150,11,0.04,47,155
0441,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$57501235,True,27.86%,-47.55%,0.59,18.77,310,51.94%,34.21%,82.51%,17.97%,262.35,88.70,2.21,24.24%,1.77,102.27%,135.32%,102.31%,162.52%,57.23%,16.28%,6.51%,15.66%,10.18%,-47.55%,-45.82%,-42.15%,-14.11%,-11.76%,1.97,0.62,250,150,11,0.045,47,155
0440,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$57501235,True,27.86%,-47.55%,0.59,18.77,310,51.94%,34.21%,82.51%,17.97%,262.35,88.70,2.21,24.24%,1.77,102.27%,135.32%,102.31%,162.52%,57.23%,16.28%,6.51%,15.66%,10.18%,-47.55%,-45.82%,-42.15%,-14.11%,-11.76%,1.97,0.62,250,200,11,0.045,47,155
0439,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$14527510,True,21.16%,-44.10%,0.48,16.96,355,47.32%,18.94%,58.51%,16.60%,233.44,83.92,1.58,22.75%,1.47,99.50%,134.58%,99.55%,152.92%,-2.70%,-0.91%,-1.88%,7.38%,4.86%,-44.10%,-38.95%,-37.63%,-13.20%,-11.81%,1.60,0.53,225,200,11,0.045,47,155
0438,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$225763994,True,34.58%,-48.80%,0.71,16.1,478,46.86%,22.03%,61.49%,12.78%,176.71,54.01,2.43,24.50%,2.04,100.05%,155.44%,100.10%,160.54%,70.11%,19.37%,23.35%,30.05%,19.14%,-48.80%,-42.62%,-35.33%,-11.93%,-10.25%,2.90,0.82,150,200,9,0.045,47,155
0437,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$50539400,True,27.09%,-37.75%,0.72,15.41,380,49.47%,22.04%,60.60%,15.71%,210.05,73.19,2.25,23.01%,1.78,100.96%,146.61%,101.02%,152.80%,62.38%,17.54%,18.58%,22.90%,14.74%,-37.75%,-33.51%,-32.91%,-11.86%,-10.24%,2.28,0.78,200,200,9,0.045,47,155
0436,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$20500805,True,22.77%,-48.83%,0.47,16.62,351,49.00%,21.01%,60.75%,17.19%,234.76,81.25,1.74,22.90%,1.56,99.98%,140.86%,100.04%,163.84%,11.29%,3.63%,2.58%,9.61%,6.31%,-48.83%,-40.41%,-34.94%,-12.49%,-10.16%,1.82,0.55,225,200,9,0.045,42,200
0435,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2164204,True,12.77%,-29.88%,0.43,10.92,455,47.03%,8.62%,25.95%,6.77%,184.72,50.88,2.35,11.08%,1.79,91.12%,137.27%,91.35%,140.99%,21.67%,6.76%,5.16%,4.69%,3.10%,-29.88%,-27.81%,-16.54%,-7.60%,-4.96%,1.68,0.52,225,200,9,0.015,42,200
0434,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2164204,True,12.77%,-29.88%,0.43,10.92,455,47.03%,8.62%,25.95%,6.77%,184.72,50.88,2.35,11.08%,1.79,91.12%,137.27%,91.35%,140.99%,21.67%,6.76%,5.16%,4.69%,3.10%,-29.88%,-27.81%,-16.54%,-7.60%,-4.96%,1.68,0.52,225,200,9,0.015,50,190
0433,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$50539400,True,27.09%,-37.75%,0.72,15.41,380,49.47%,22.04%,60.60%,15.71%,210.05,73.19,2.25,23.01%,1.78,100.96%,146.61%,101.02%,152.80%,62.38%,17.54%,18.58%,22.90%,14.74%,-37.75%,-33.51%,-32.91%,-11.86%,-10.24%,2.28,0.78,200,175,9,0.045,50,190
0432,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$64615150,True,28.29%,-58.34%,0.48,19.2,372,49.19%,22.58%,62.01%,15.59%,210.43,75.48,2.82,23.88%,1.77,100.64%,133.77%,100.68%,162.58%,88.05%,23.43%,18.39%,23.11%,14.87%,-58.34%,-41.83%,-35.54%,-14.53%,-11.97%,1.95,0.63,200,175,9,0.05,50,190
0431,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$64615150,True,28.29%,-58.34%,0.48,19.2,372,49.19%,22.58%,62.01%,15.59%,210.43,75.48,2.82,23.88%,1.77,100.64%,133.77%,100.68%,162.58%,88.05%,23.43%,18.39%,23.11%,14.87%,-58.34%,-41.83%,-35.54%,-14.53%,-11.97%,1.95,0.63,200,250,9,0.05,50,215
0430,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$4399844,True,15.79%,-27.68%,0.57,11.15,479,47.18%,9.95%,28.19%,6.35%,171.42,48.06,2.53,11.52%,2.13,92.32%,124.60%,92.56%,127.26%,21.76%,6.78%,9.12%,6.37%,4.20%,-27.68%,-27.01%,-18.07%,-7.63%,-4.54%,2.07,0.65,200,250,9,0.015,37,215
0429,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2164204,True,12.77%,-29.88%,0.43,10.92,455,47.03%,8.62%,25.95%,6.77%,184.72,50.88,2.35,11.08%,1.79,91.12%,137.27%,91.35%,140.99%,21.67%,6.76%,5.16%,4.69%,3.10%,-29.88%,-27.81%,-16.54%,-7.60%,-4.96%,1.68,0.52,225,250,9,0.015,37,215
0428,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2164204,True,12.77%,-29.88%,0.43,10.92,455,47.03%,8.62%,25.95%,6.77%,184.72,50.88,2.35,11.08%,1.79,91.12%,137.27%,91.35%,140.99%,21.67%,6.76%,5.16%,4.69%,3.10%,-29.88%,-27.81%,-16.54%,-7.60%,-4.96%,1.68,0.52,225,250,9,0.015,50,215
0427,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2164204,True,12.77%,-29.88%,0.43,10.92,455,47.03%,8.62%,25.95%,6.77%,184.72,50.88,2.35,11.08%,1.79,91.12%,137.27%,91.35%,140.99%,21.67%,6.76%,5.16%,4.69%,3.10%,-29.88%,-27.81%,-16.54%,-7.60%,-4.96%,1.68,0.52,225,250,9,0.015,50,245
0426,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$3958774,True,15.32%,-31.00%,0.49,11.98,632,44.30%,7.35%,24.31%,6.13%,135.94,35.13,1.99,11.16%,2.11,91.44%,126.89%,91.70%,130.92%,11.77%,3.78%,3.71%,4.94%,3.27%,-31.00%,-27.00%,-18.19%,-8.27%,-4.92%,1.85,0.60,150,250,9,0.015,50,245
0425,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$3958774,True,15.32%,-31.00%,0.49,11.98,632,44.30%,7.35%,24.31%,6.13%,135.94,35.13,1.99,11.16%,2.11,91.44%,126.89%,91.70%,130.92%,11.77%,3.78%,3.71%,4.94%,3.27%,-31.00%,-27.00%,-18.19%,-8.27%,-4.92%,1.85,0.60,150,250,9,0.015,47,160
0424,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$3958774,True,15.32%,-31.00%,0.49,11.98,632,44.30%,7.35%,24.31%,6.13%,135.94,35.13,1.99,11.16%,2.11,91.44%,126.89%,91.70%,130.92%,11.77%,3.78%,3.71%,4.94%,3.27%,-31.00%,-27.00%,-18.19%,-8.27%,-4.92%,1.85,0.60,150,150,9,0.015,47,160
0423,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$3958774,True,15.32%,-31.00%,0.49,11.98,632,44.30%,7.35%,24.31%,6.13%,135.94,35.13,1.99,11.16%,2.11,91.44%,126.89%,91.70%,130.92%,11.77%,3.78%,3.71%,4.94%,3.27%,-31.00%,-27.00%,-18.19%,-8.27%,-4.92%,1.85,0.60,150,150,9,0.015,47,175
0422,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$63279476,True,28.17%,-32.71%,0.86,10.8,485,47.22%,17.12%,49.68%,12.00%,172.18,53.23,2.09,20.30%,2.07,98.27%,137.64%,98.35%,140.43%,53.13%,15.26%,7.62%,19.75%,12.76%,-32.71%,-29.54%,-26.32%,-8.29%,-7.05%,3.40,0.95,150,200,9,0.04,37,210
0421,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$1639165,True,11.65%,-44.29%,0.26,19.12,417,45.56%,8.67%,27.39%,6.99%,205.46,59.41,1.91,10.68%,1.69,90.73%,127.12%,90.95%,131.34%,11.45%,3.68%,0.17%,-0.00%,-0.00%,-44.29%,-28.38%,-16.37%,-14.29%,-10.98%,0.82,0.39,250,200,10,0.015,37,210
0420,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$2194043,True,12.84%,-31.39%,0.41,11.3,413,46.00%,9.38%,28.03%,6.50%,203.78,61.50,2.29,11.02%,1.80,91.43%,116.68%,91.65%,120.48%,17.15%,5.42%,2.42%,2.25%,1.49%,-31.39%,-24.49%,-19.06%,-8.12%,-6.19%,1.58,0.51,250,200,8,0.015,37,225
0419,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$3304702,True,14.59%,-37.61%,0.39,12.98,413,46.00%,10.80%,31.37%,6.73%,206.80,60.48,2.24,11.57%,1.97,92.95%,129.44%,93.16%,131.87%,11.20%,3.60%,5.67%,2.71%,1.80%,-37.61%,-23.70%,-16.20%,-8.69%,-4.75%,1.68,0.56,250,250,11,0.015,57,220
0418,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2845820,True,13.92%,-29.42%,0.47,10.21,493,45.84%,8.43%,25.37%,5.91%,169.20,46.07,2.49,10.64%,2.05,91.38%,124.80%,91.62%,128.52%,21.17%,6.61%,6.36%,5.94%,3.92%,-29.42%,-22.58%,-19.32%,-7.04%,-4.58%,1.98,0.59,200,250,11,0.015,57,220
0417,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2845820,True,13.92%,-29.42%,0.47,10.21,493,45.84%,8.43%,25.37%,5.91%,169.20,46.07,2.49,10.64%,2.05,91.38%,124.80%,91.62%,128.52%,21.17%,6.61%,6.36%,5.94%,3.92%,-29.42%,-22.58%,-19.32%,-7.04%,-4.58%,1.98,0.59,200,250,11,0.015,50,220
0416,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2845820,True,13.92%,-29.42%,0.47,10.21,493,45.84%,8.43%,25.37%,5.91%,169.20,46.07,2.49,10.64%,2.05,91.38%,124.80%,91.62%,128.52%,21.17%,6.61%,6.36%,5.94%,3.92%,-29.42%,-22.58%,-19.32%,-7.04%,-4.58%,1.98,0.59,200,225,11,0.015,50,250
0415,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2845820,True,13.92%,-29.42%,0.47,10.21,493,45.84%,8.43%,25.37%,5.91%,169.20,46.07,2.49,10.64%,2.05,91.38%,124.80%,91.62%,128.52%,21.17%,6.61%,6.36%,5.94%,3.92%,-29.42%,-22.58%,-19.32%,-7.04%,-4.58%,1.98,0.59,200,225,11,0.015,50,240
0414,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2845820,True,13.92%,-29.42%,0.47,10.21,493,45.84%,8.43%,25.37%,5.91%,169.20,46.07,2.49,10.64%,2.05,91.38%,124.80%,91.62%,128.52%,21.17%,6.61%,6.36%,5.94%,3.92%,-29.42%,-22.58%,-19.32%,-7.04%,-4.58%,1.98,0.59,200,225,11,0.015,50,155
0413,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$30660432,True,24.67%,-38.07%,0.65,11.7,376,49.73%,20.70%,53.99%,12.24%,211.38,67.81,2.36,17.23%,2.14,97.12%,127.36%,97.22%,137.00%,38.89%,11.57%,10.51%,13.06%,8.53%,-38.07%,-28.48%,-25.95%,-8.13%,-5.36%,3.04,0.80,200,225,11,0.03,50,155
0412,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$29254500,True,24.44%,-38.77%,0.63,12.21,374,51.60%,20.99%,52.93%,13.07%,208.80,65.14,2.33,17.22%,2.11,96.49%,125.87%,96.58%,135.43%,47.73%,13.89%,9.17%,11.94%,7.81%,-38.77%,-28.25%,-26.11%,-8.53%,-5.97%,2.86,0.79,200,225,9,0.03,50,155
0411,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2595522,True,13.53%,-28.38%,0.48,11.47,558,45.16%,7.07%,22.34%,5.51%,150.28,41.51,2.25,10.35%,2.10,89.92%,133.09%,90.17%,133.03%,17.73%,5.59%,3.75%,4.56%,3.01%,-28.38%,-26.19%,-19.52%,-8.09%,-5.00%,1.67,0.55,175,225,12,0.015,50,155
0410,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$33086472,True,25.04%,-39.34%,0.64,12.92,412,49.27%,17.55%,49.75%,13.73%,190.56,67.10,2.02,20.91%,1.80,98.77%,130.40%,98.82%,136.13%,45.28%,13.26%,8.45%,15.47%,10.06%,-39.34%,-34.91%,-30.80%,-9.73%,-8.39%,2.57,0.72,175,225,12,0.045,50,155
0409,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$87072186,True,29.76%,-24.77%,1.20,8.25,401,53.12%,22.92%,52.84%,10.97%,198.68,57.44,2.48,17.17%,2.57,96.71%,127.24%,96.80%,133.88%,20.14%,6.31%,9.32%,17.51%,11.36%,-24.77%,-24.26%,-23.48%,-5.81%,-3.97%,5.12,1.23,175,225,12,0.03,50,155
0408,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$21442067,True,22.97%,-38.91%,0.59,12.97,341,50.44%,22.19%,57.26%,13.50%,240.95,70.59,2.59,17.00%,2.09,97.15%,132.60%,97.26%,140.73%,45.99%,13.44%,14.27%,14.32%,9.33%,-38.91%,-32.93%,-31.97%,-9.02%,-5.81%,2.55,0.66,225,225,12,0.03,50,155
0407,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$26202636,True,23.92%,-39.38%,0.61,11.76,376,49.73%,20.16%,52.96%,12.30%,210.80,68.51,2.24,16.98%,2.12,97.27%,127.20%,97.36%,137.00%,38.55%,11.48%,8.34%,11.67%,7.64%,-39.38%,-28.48%,-26.75%,-8.03%,-5.32%,2.98,0.76,200,225,12,0.03,50,155
0406,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$82930209,True,29.53%,-43.88%,0.67,17.72,366,48.09%,25.01%,69.16%,15.89%,219.57,76.08,2.86,24.64%,1.80,101.18%,142.73%,101.21%,153.38%,81.50%,21.98%,25.64%,28.93%,18.46%,-43.88%,-42.39%,-35.83%,-13.79%,-11.80%,2.14,0.73,200,225,12,0.05,50,155
0405,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$82930209,True,29.53%,-43.88%,0.67,17.72,366,48.09%,25.01%,69.16%,15.89%,219.57,76.08,2.86,24.64%,1.80,101.18%,142.73%,101.21%,153.38%,81.50%,21.98%,25.64%,28.93%,18.46%,-43.88%,-42.39%,-35.83%,-13.79%,-11.80%,2.14,0.73,200,225,12,0.05,57,205
0404,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$26202636,True,23.92%,-39.38%,0.61,11.76,376,49.73%,20.16%,52.96%,12.30%,210.80,68.51,2.24,16.98%,2.12,97.27%,127.20%,97.36%,137.00%,38.55%,11.48%,8.34%,11.67%,7.64%,-39.38%,-28.48%,-26.75%,-8.03%,-5.32%,2.98,0.76,200,175,12,0.03,42,205
0403,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$33733532,True,25.26%,-39.82%,0.63,12.95,293,58.02%,29.30%,60.87%,14.34%,253.28,87.56,3.39,16.44%,2.32,95.09%,124.07%,95.17%,132.50%,84.36%,22.62%,16.18%,16.82%,10.92%,-39.82%,-32.78%,-29.06%,-9.05%,-5.91%,2.79,0.75,250,200,12,0.03,57,205
0402,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$8396342,True,18.72%,-32.03%,0.58,10.51,343,54.81%,17.45%,38.66%,8.28%,227.38,69.25,2.94,12.70%,2.21,92.65%,126.64%,92.80%,132.60%,39.40%,11.71%,6.64%,7.53%,4.96%,-32.03%,-23.70%,-22.46%,-7.25%,-3.99%,2.58,0.72,250,175,12,0.02,57,245
0401,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$8396342,True,18.72%,-32.03%,0.58,10.51,343,54.81%,17.45%,38.66%,8.28%,227.38,69.25,2.94,12.70%,2.21,92.65%,126.64%,92.80%,132.60%,39.40%,11.71%,6.64%,7.53%,4.96%,-32.03%,-23.70%,-22.46%,-7.25%,-3.99%,2.58,0.72,250,150,12,0.02,52,225
0400,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$8396342,True,18.72%,-32.03%,0.58,10.51,343,54.81%,17.45%,38.66%,8.28%,227.38,69.25,2.94,12.70%,2.21,92.65%,126.64%,92.80%,132.60%,39.40%,11.71%,6.64%,7.53%,4.96%,-32.03%,-23.70%,-22.46%,-7.25%,-3.99%,2.58,0.72,250,150,12,0.02,42,165
0399,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$9729842,True,19.38%,-42.60%,0.45,12.74,333,55.26%,19.03%,42.12%,9.48%,233.72,70.50,2.35,13.16%,2.15,92.57%,125.99%,92.71%,132.01%,32.78%,9.91%,3.74%,4.68%,3.09%,-42.60%,-24.60%,-20.21%,-8.46%,-5.10%,2.29,0.67,250,150,9,0.02,42,165
0398,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$9729842,True,19.38%,-42.60%,0.45,12.74,333,55.26%,19.03%,42.12%,9.48%,233.72,70.50,2.35,13.16%,2.15,92.57%,125.99%,92.71%,132.01%,32.78%,9.91%,3.74%,4.68%,3.09%,-42.60%,-24.60%,-20.21%,-8.46%,-5.10%,2.29,0.67,250,150,9,0.02,37,155
0397,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$9729842,True,19.38%,-42.60%,0.45,12.74,333,55.26%,19.03%,42.12%,9.48%,233.72,70.50,2.35,13.16%,2.15,92.57%,125.99%,92.71%,132.01%,32.78%,9.91%,3.74%,4.68%,3.09%,-42.60%,-24.60%,-20.21%,-8.46%,-5.10%,2.29,0.67,250,150,9,0.02,37,160
0396,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$9729842,True,19.38%,-42.60%,0.45,12.74,333,55.26%,19.03%,42.12%,9.48%,233.72,70.50,2.35,13.16%,2.15,92.57%,125.99%,92.71%,132.01%,32.78%,9.91%,3.74%,4.68%,3.09%,-42.60%,-24.60%,-20.21%,-8.46%,-5.10%,2.29,0.67,250,250,9,0.02,37,220
